credit_profile_id,cust_account_id,credit_limit,currency_code,payment_terms,risk_level,risk_score,overdue_tolerance_days,credit_hold_flag,review_date,effective_start_date,effective_end_date,status,created_date,last_update_date
700000440,300000440,196603.35,CNY,NET90,LOW,49.55,0,N,2024-08-22 10:45:00,2024-08-22 10:45:00,,ACTIVE,2024-08-22 10:45:00,2024-08-22 10:45:00
700000441,300000441,18808915.91,CNY,NET30,LOW,44.33,15,N,2025-10-19 13:47:00,2025-10-19 13:47:00,,ACTIVE,2025-10-19 13:47:00,2025-10-19 13:47:00
700000442,300000442,3553546.28,CNY,NET60,MEDIUM,71.86,0,N,2024-09-28 16:14:00,2024-09-28 16:14:00,,ACTIVE,2024-09-28 16:14:00,2024-09-28 16:14:00
700000443,300000443,10628815.54,CNY,NET30,LOW,57.25,15,N,2025-03-25 17:35:00,2025-03-25 17:35:00,,ACTIVE,2025-03-25 17:35:00,2025-03-25 17:35:00
700000444,300000444,3071979.69,CNY,PREPAID,LOW,81.85,0,N,2024-11-20 04:22:00,2024-11-20 04:22:00,,ACTIVE,2024-11-20 04:22:00,2024-11-20 04:22:00
700000445,300000445,18835221.48,CNY,NET60,LOW,53.76,0,N,2024-11-22 17:55:00,2024-11-22 17:55:00,,ACTIVE,2024-11-22 17:55:00,2024-11-22 17:55:00
700000446,300000446,1798883.1,CNY,NET90,MEDIUM,59.41,0,N,2024-03-21 08:33:00,2024-03-21 08:33:00,,ACTIVE,2024-03-21 08:33:00,2024-03-21 08:33:00
700000447,300000447,1489214.42,CNY,NET30,LOW,57.52,0,N,2025-12-03 18:09:00,2025-12-03 18:09:00,,ACTIVE,2025-12-03 18:09:00,2025-12-03 18:09:00
700000448,300000448,7956848.78,CNY,NET60,LOW,84.15,15,N,2025-12-15 06:43:00,2025-12-15 06:43:00,,ACTIVE,2025-12-15 06:43:00,2025-12-15 06:43:00
700000449,300000449,5586803.67,CNY,NET30,LOW,75.46,0,N,2026-03-09 14:59:00,2026-03-09 14:59:00,,ACTIVE,2026-03-09 14:59:00,2026-03-09 14:59:00
700000450,300000450,1554937.69,CNY,PREPAID,MEDIUM,94.64,15,N,2026-02-10 11:41:00,2026-02-10 11:41:00,,ACTIVE,2026-02-10 11:41:00,2026-02-10 11:41:00
700000451,300000451,2277330.72,CNY,NET60,HIGH,17.4,30,N,2025-05-23 21:44:00,2025-05-23 21:44:00,,ACTIVE,2025-05-23 21:44:00,2025-05-23 21:44:00
700000452,300000452,3637923.11,CNY,NET60,LOW,80.44,0,N,2024-01-29 00:30:00,2024-01-29 00:30:00,,ACTIVE,2024-01-29 00:30:00,2024-01-29 00:30:00
700000453,300000453,4656501.06,CNY,NET60,LOW,52.03,0,N,2025-12-13 13:47:00,2025-12-13 13:47:00,,ACTIVE,2025-12-13 13:47:00,2025-12-13 13:47:00
700000454,300000454,90013.5,CNY,NET60,LOW,66.19,30,N,2023-10-22 05:19:00,2023-10-22 05:19:00,,ACTIVE,2023-10-22 05:19:00,2023-10-22 05:19:00
700000455,300000455,7649676.57,CNY,NET60,LOW,55.18,30,N,2026-02-04 09:43:00,2026-02-04 09:43:00,,ACTIVE,2026-02-04 09:43:00,2026-02-04 09:43:00
700000456,300000456,1879553.19,CNY,NET30,HIGH,51.2,0,N,2024-08-18 15:45:00,2024-08-18 15:45:00,,ACTIVE,2024-08-18 15:45:00,2024-08-18 15:45:00
700000457,300000457,919895.38,CNY,NET30,MEDIUM,47.8,0,N,2024-10-31 01:21:00,2024-10-31 01:21:00,,ACTIVE,2024-10-31 01:21:00,2024-10-31 01:21:00
700000458,300000458,125471.97,CNY,NET90,HIGH,47.75,0,N,2024-11-30 06:00:00,2024-11-30 06:00:00,,ACTIVE,2024-11-30 06:00:00,2024-11-30 06:00:00
700000459,300000459,7218505.81,CNY,NET30,HIGH,30.52,0,N,2024-12-16 23:08:00,2024-12-16 23:08:00,,ACTIVE,2024-12-16 23:08:00,2024-12-16 23:08:00
700000460,300000460,671318.27,CNY,NET30,LOW,91.99,0,N,2025-09-13 11:20:00,2025-09-13 11:20:00,,ACTIVE,2025-09-13 11:20:00,2025-09-13 11:20:00
700000461,300000461,442916.48,CNY,NET60,LOW,55.85,0,N,2026-03-22 08:01:00,2026-03-22 08:01:00,,ACTIVE,2026-03-22 08:01:00,2026-03-22 08:01:00
700000462,300000462,3852788.4,CNY,NET90,LOW,47.85,0,N,2024-05-23 23:57:00,2024-05-23 23:57:00,,ACTIVE,2024-05-23 23:57:00,2024-05-23 23:57:00
700000463,300000463,746656.95,CNY,NET60,LOW,50.97,0,N,2025-12-20 15:02:00,2025-12-20 15:02:00,,ACTIVE,2025-12-20 15:02:00,2025-12-20 15:02:00
700000464,300000464,2866210.23,CNY,NET60,LOW,92.88,15,N,2023-10-16 10:54:00,2023-10-16 10:54:00,,ACTIVE,2023-10-16 10:54:00,2023-10-16 10:54:00
700000465,300000465,568176.6,CNY,NET30,LOW,42.99,0,N,2024-09-20 05:04:00,2024-09-20 05:04:00,,ACTIVE,2024-09-20 05:04:00,2024-09-20 05:04:00
700000466,300000466,440713.77,CNY,NET60,LOW,57.1,0,N,2024-05-09 07:13:00,2024-05-09 07:13:00,,ACTIVE,2024-05-09 07:13:00,2024-05-09 07:13:00
700000467,300000467,17304064.36,CNY,NET30,LOW,86.29,30,N,2025-12-14 08:59:00,2025-12-14 08:59:00,,ACTIVE,2025-12-14 08:59:00,2025-12-14 08:59:00
700000468,300000468,10510091.11,CNY,NET30,LOW,55.13,15,N,2024-05-26 16:50:00,2024-05-26 16:50:00,,ACTIVE,2024-05-26 16:50:00,2024-05-26 16:50:00
700000469,300000469,91535.61,CNY,PREPAID,LOW,94.0,0,N,2026-03-19 05:41:00,2026-03-19 05:41:00,,ACTIVE,2026-03-19 05:41:00,2026-03-19 05:41:00
700000470,300000470,4664640.09,CNY,NET90,LOW,75.48,15,N,2024-03-24 05:39:00,2024-03-24 05:39:00,,ACTIVE,2024-03-24 05:39:00,2024-03-24 05:39:00
700000471,300000471,458927.5,CNY,NET30,LOW,52.73,0,N,2023-12-02 11:56:00,2023-12-02 11:56:00,,ACTIVE,2023-12-02 11:56:00,2023-12-02 11:56:00
700000472,300000472,645174.58,CNY,NET30,LOW,50.76,15,N,2026-01-15 09:12:00,2026-01-15 09:12:00,,ACTIVE,2026-01-15 09:12:00,2026-01-15 09:12:00
700000473,300000473,101106.7,CNY,NET30,LOW,77.53,30,N,2024-06-24 02:54:00,2024-06-24 02:54:00,,ACTIVE,2024-06-24 02:54:00,2024-06-24 02:54:00
700000474,300000474,241183.21,CNY,NET90,LOW,69.73,0,N,2025-01-05 10:20:00,2025-01-05 10:20:00,,ACTIVE,2025-01-05 10:20:00,2025-01-05 10:20:00
700000475,300000475,14798480.01,CNY,NET60,LOW,41.78,15,N,2025-07-26 07:01:00,2025-07-26 07:01:00,,ACTIVE,2025-07-26 07:01:00,2025-07-26 07:01:00
700000476,300000476,4550074.53,CNY,PREPAID,LOW,66.33,0,N,2026-01-15 05:03:00,2026-01-15 05:03:00,,ACTIVE,2026-01-15 05:03:00,2026-01-15 05:03:00
700000477,300000477,509699.83,CNY,NET60,LOW,60.75,0,N,2023-11-11 16:59:00,2023-11-11 16:59:00,,ACTIVE,2023-11-11 16:59:00,2023-11-11 16:59:00
700000478,300000478,898604.65,CNY,NET30,LOW,53.75,0,N,2025-01-07 22:45:00,2025-01-07 22:45:00,,ACTIVE,2025-01-07 22:45:00,2025-01-07 22:45:00
700000479,300000479,184646.03,CNY,NET30,LOW,87.23,15,N,2024-07-18 11:30:00,2024-07-18 11:30:00,,ACTIVE,2024-07-18 11:30:00,2024-07-18 11:30:00
700000480,300000480,368615.71,CNY,PREPAID,LOW,60.48,0,N,2025-02-03 01:21:00,2025-02-03 01:21:00,,ACTIVE,2025-02-03 01:21:00,2025-02-03 01:21:00
700000481,300000481,107699.49,CNY,NET30,LOW,42.44,0,N,2025-06-27 15:23:00,2025-06-27 15:23:00,,ACTIVE,2025-06-27 15:23:00,2025-06-27 15:23:00
700000482,300000482,10821658.44,CNY,PREPAID,LOW,79.67,0,N,2025-07-05 05:47:00,2025-07-05 05:47:00,,ACTIVE,2025-07-05 05:47:00,2025-07-05 05:47:00
700000483,300000483,2183299.67,CNY,NET90,MEDIUM,71.41,0,N,2024-12-07 00:01:00,2024-12-07 00:01:00,,ACTIVE,2024-12-07 00:01:00,2024-12-07 00:01:00
700000484,300000484,82676.37,CNY,NET30,LOW,43.22,0,N,2023-11-14 18:32:00,2023-11-14 18:32:00,,ACTIVE,2023-11-14 18:32:00,2023-11-14 18:32:00
700000485,300000485,663912.57,CNY,NET30,LOW,42.31,0,N,2025-11-20 16:20:00,2025-11-20 16:20:00,,ACTIVE,2025-11-20 16:20:00,2025-11-20 16:20:00
700000486,300000486,257114.54,CNY,NET30,LOW,63.46,0,N,2026-01-10 07:32:00,2026-01-10 07:32:00,,ACTIVE,2026-01-10 07:32:00,2026-01-10 07:32:00
700000487,300000487,951951.87,CNY,NET90,HIGH,28.94,30,N,2025-10-17 12:58:00,2025-10-17 12:58:00,,ACTIVE,2025-10-17 12:58:00,2025-10-17 12:58:00
700000488,300000488,9930267.55,CNY,NET30,LOW,83.95,0,N,2025-11-26 07:09:00,2025-11-26 07:09:00,,ACTIVE,2025-11-26 07:09:00,2025-11-26 07:09:00
700000489,300000489,940573.56,CNY,NET30,MEDIUM,53.47,15,N,2024-10-29 21:02:00,2024-10-29 21:02:00,,ACTIVE,2024-10-29 21:02:00,2024-10-29 21:02:00
700000490,300000490,15670728.12,CNY,NET30,LOW,65.84,0,N,2025-10-30 05:29:00,2025-10-30 05:29:00,,ACTIVE,2025-10-30 05:29:00,2025-10-30 05:29:00
700000491,300000491,4976536.41,CNY,NET30,HIGH,12.26,0,N,2025-04-02 19:35:00,2025-04-02 19:35:00,,ACTIVE,2025-04-02 19:35:00,2025-04-02 19:35:00
700000492,300000492,9189493.8,CNY,NET30,MEDIUM,82.52,0,N,2024-08-04 07:55:00,2024-08-04 07:55:00,,ACTIVE,2024-08-04 07:55:00,2024-08-04 07:55:00
700000493,300000493,2946542.9,CNY,NET30,LOW,52.3,0,N,2024-03-08 00:47:00,2024-03-08 00:47:00,,ACTIVE,2024-03-08 00:47:00,2024-03-08 00:47:00
700000494,300000494,113975.38,CNY,NET30,LOW,64.47,0,N,2024-10-26 18:59:00,2024-10-26 18:59:00,,ACTIVE,2024-10-26 18:59:00,2024-10-26 18:59:00
700000495,300000495,562771.25,CNY,NET60,MEDIUM,80.45,0,N,2025-06-18 00:18:00,2025-06-18 00:18:00,,ACTIVE,2025-06-18 00:18:00,2025-06-18 00:18:00
700000496,300000496,576092.33,CNY,NET30,HIGH,34.23,0,N,2024-05-23 03:58:00,2024-05-23 03:58:00,,ACTIVE,2024-05-23 03:58:00,2024-05-23 03:58:00
700000497,300000497,14565719.41,CNY,NET60,HIGH,34.21,0,N,2024-09-05 04:47:00,2024-09-05 04:47:00,,ACTIVE,2024-09-05 04:47:00,2024-09-05 04:47:00
700000498,300000498,7642916.6,CNY,PREPAID,MEDIUM,92.6,0,N,2025-06-01 20:46:00,2025-06-01 20:46:00,,ACTIVE,2025-06-01 20:46:00,2025-06-01 20:46:00
700000499,300000499,2594718.05,CNY,NET60,LOW,90.18,0,N,2025-08-22 10:57:00,2025-08-22 10:57:00,,ACTIVE,2025-08-22 10:57:00,2025-08-22 10:57:00
700000500,300000500,824346.82,CNY,NET60,LOW,58.33,0,N,2024-01-22 03:53:00,2024-01-22 03:53:00,,ACTIVE,2024-01-22 03:53:00,2024-01-22 03:53:00
700000501,300000501,1144299.89,CNY,NET30,LOW,41.1,30,N,2025-02-18 01:46:00,2025-02-18 01:46:00,,ACTIVE,2025-02-18 01:46:00,2025-02-18 01:46:00
700000502,300000502,777690.3,CNY,NET90,LOW,81.93,15,N,2024-02-22 20:08:00,2024-02-22 20:08:00,,ACTIVE,2024-02-22 20:08:00,2024-02-22 20:08:00
700000503,300000503,11443018.55,CNY,NET30,MEDIUM,52.22,15,N,2025-01-19 07:13:00,2025-01-19 07:13:00,,ACTIVE,2025-01-19 07:13:00,2025-01-19 07:13:00
700000504,300000504,66342.27,CNY,NET30,LOW,57.08,0,N,2024-02-08 06:15:00,2024-02-08 06:15:00,,ACTIVE,2024-02-08 06:15:00,2024-02-08 06:15:00
700000505,300000505,175148.51,CNY,NET90,MEDIUM,42.01,30,N,2025-02-11 04:07:00,2025-02-11 04:07:00,,ACTIVE,2025-02-11 04:07:00,2025-02-11 04:07:00
700000506,300000506,74313.97,CNY,NET30,MEDIUM,81.15,0,N,2025-08-01 13:31:00,2025-08-01 13:31:00,,ACTIVE,2025-08-01 13:31:00,2025-08-01 13:31:00
700000507,300000507,4558180.37,CNY,NET60,LOW,71.01,0,N,2025-01-26 12:00:00,2025-01-26 12:00:00,,ACTIVE,2025-01-26 12:00:00,2025-01-26 12:00:00
700000508,300000508,19899654.76,CNY,NET30,LOW,40.31,0,N,2024-02-25 00:06:00,2024-02-25 00:06:00,,ACTIVE,2024-02-25 00:06:00,2024-02-25 00:06:00
700000509,300000509,699600.75,CNY,NET30,LOW,62.18,0,N,2024-06-17 06:04:00,2024-06-17 06:04:00,,ACTIVE,2024-06-17 06:04:00,2024-06-17 06:04:00
700000510,300000510,3673987.65,CNY,NET60,MEDIUM,66.04,0,N,2025-11-21 07:23:00,2025-11-21 07:23:00,,ACTIVE,2025-11-21 07:23:00,2025-11-21 07:23:00
700000511,300000511,10659643.27,CNY,NET30,LOW,61.2,15,N,2026-02-05 19:28:00,2026-02-05 19:28:00,,ACTIVE,2026-02-05 19:28:00,2026-02-05 19:28:00
700000512,300000512,178305.85,CNY,NET60,MEDIUM,82.39,0,N,2023-11-21 10:25:00,2023-11-21 10:25:00,,ACTIVE,2023-11-21 10:25:00,2023-11-21 10:25:00
700000513,300000513,3588872.47,CNY,PREPAID,LOW,75.29,15,N,2025-09-12 23:23:00,2025-09-12 23:23:00,,ACTIVE,2025-09-12 23:23:00,2025-09-12 23:23:00
700000514,300000514,180636.98,CNY,NET30,HIGH,16.58,15,N,2024-12-20 08:49:00,2024-12-20 08:49:00,,ACTIVE,2024-12-20 08:49:00,2024-12-20 08:49:00
700000515,300000515,533102.98,CNY,PREPAID,LOW,76.72,0,N,2024-03-05 23:39:00,2024-03-05 23:39:00,,ACTIVE,2024-03-05 23:39:00,2024-03-05 23:39:00
700000516,300000516,3264757.15,CNY,NET30,LOW,65.47,0,N,2025-02-04 18:20:00,2025-02-04 18:20:00,,ACTIVE,2025-02-04 18:20:00,2025-02-04 18:20:00
700000517,300000517,2241948.25,CNY,NET90,LOW,60.86,0,N,2025-03-12 09:55:00,2025-03-12 09:55:00,,ACTIVE,2025-03-12 09:55:00,2025-03-12 09:55:00
700000518,300000518,1146924.37,CNY,NET60,LOW,85.91,15,N,2025-07-08 01:32:00,2025-07-08 01:32:00,,ACTIVE,2025-07-08 01:32:00,2025-07-08 01:32:00
700000519,300000519,3633328.72,CNY,NET30,LOW,50.25,0,N,2024-09-12 00:10:00,2024-09-12 00:10:00,,ACTIVE,2024-09-12 00:10:00,2024-09-12 00:10:00
700000520,300000520,1650982.57,CNY,NET60,HIGH,37.34,0,N,2023-10-22 23:50:00,2023-10-22 23:50:00,,ACTIVE,2023-10-22 23:50:00,2023-10-22 23:50:00
700000521,300000521,74603.89,CNY,NET30,LOW,49.15,0,N,2024-11-21 02:35:00,2024-11-21 02:35:00,,ACTIVE,2024-11-21 02:35:00,2024-11-21 02:35:00
700000522,300000522,77689.05,CNY,NET60,LOW,87.18,15,N,2025-11-06 12:31:00,2025-11-06 12:31:00,,ACTIVE,2025-11-06 12:31:00,2025-11-06 12:31:00
700000523,300000523,10998253.39,CNY,NET60,LOW,57.99,0,N,2025-02-20 01:47:00,2025-02-20 01:47:00,,ACTIVE,2025-02-20 01:47:00,2025-02-20 01:47:00
700000524,300000524,5663718.79,CNY,PREPAID,LOW,56.61,0,N,2025-09-29 16:37:00,2025-09-29 16:37:00,,ACTIVE,2025-09-29 16:37:00,2025-09-29 16:37:00
700000525,300000525,17053253.85,CNY,NET90,LOW,40.67,0,N,2025-09-28 18:35:00,2025-09-28 18:35:00,,ACTIVE,2025-09-28 18:35:00,2025-09-28 18:35:00
700000526,300000526,1446688.56,CNY,NET90,LOW,49.84,15,N,2025-07-09 00:20:00,2025-07-09 00:20:00,,ACTIVE,2025-07-09 00:20:00,2025-07-09 00:20:00
700000527,300000527,18337489.02,CNY,NET30,LOW,77.75,0,N,2024-07-09 00:05:00,2024-07-09 00:05:00,,ACTIVE,2024-07-09 00:05:00,2024-07-09 00:05:00
700000528,300000528,14493800.35,CNY,NET30,LOW,63.71,0,N,2024-06-17 22:22:00,2024-06-17 22:22:00,,ACTIVE,2024-06-17 22:22:00,2024-06-17 22:22:00
700000529,300000529,11337948.64,CNY,NET60,LOW,41.23,0,N,2025-10-31 04:14:00,2025-10-31 04:14:00,,ACTIVE,2025-10-31 04:14:00,2025-10-31 04:14:00
700000530,300000530,3418490.27,CNY,NET60,LOW,90.04,0,N,2026-02-08 12:24:00,2026-02-08 12:24:00,,ACTIVE,2026-02-08 12:24:00,2026-02-08 12:24:00
700000531,300000531,4307899.91,CNY,NET30,LOW,72.34,30,N,2024-06-18 13:54:00,2024-06-18 13:54:00,,ACTIVE,2024-06-18 13:54:00,2024-06-18 13:54:00
700000532,300000532,13419886.04,CNY,NET30,LOW,58.99,0,N,2024-02-29 08:47:00,2024-02-29 08:47:00,,ACTIVE,2024-02-29 08:47:00,2024-02-29 08:47:00
700000533,300000533,19845203.6,CNY,PREPAID,MEDIUM,60.64,30,N,2024-06-29 05:50:00,2024-06-29 05:50:00,,ACTIVE,2024-06-29 05:50:00,2024-06-29 05:50:00
700000534,300000534,704220.53,CNY,NET30,LOW,76.53,0,N,2024-02-04 00:35:00,2024-02-04 00:35:00,,ACTIVE,2024-02-04 00:35:00,2024-02-04 00:35:00
700000535,300000535,979397.91,CNY,NET60,LOW,62.57,0,N,2025-02-14 15:00:00,2025-02-14 15:00:00,,ACTIVE,2025-02-14 15:00:00,2025-02-14 15:00:00
700000536,300000536,4401236.05,CNY,NET30,LOW,48.88,0,N,2025-10-11 05:20:00,2025-10-11 05:20:00,,ACTIVE,2025-10-11 05:20:00,2025-10-11 05:20:00
700000537,300000537,870300.36,CNY,NET90,LOW,87.96,0,N,2024-12-13 09:45:00,2024-12-13 09:45:00,,ACTIVE,2024-12-13 09:45:00,2024-12-13 09:45:00
700000538,300000538,17424616.09,CNY,NET30,MEDIUM,79.88,0,N,2025-07-07 01:26:00,2025-07-07 01:26:00,,ACTIVE,2025-07-07 01:26:00,2025-07-07 01:26:00
700000539,300000539,11873630.31,CNY,NET30,LOW,79.0,0,N,2025-03-20 10:18:00,2025-03-20 10:18:00,,ACTIVE,2025-03-20 10:18:00,2025-03-20 10:18:00
700000540,300000540,955833.53,CNY,PREPAID,MEDIUM,48.71,0,N,2024-02-10 19:51:00,2024-02-10 19:51:00,,ACTIVE,2024-02-10 19:51:00,2024-02-10 19:51:00
700000541,300000541,4600016.03,CNY,NET30,LOW,93.48,0,N,2026-03-02 17:23:00,2026-03-02 17:23:00,,ACTIVE,2026-03-02 17:23:00,2026-03-02 17:23:00
700000542,300000542,141296.19,CNY,NET30,MEDIUM,80.08,0,N,2024-11-22 18:30:00,2024-11-22 18:30:00,,ACTIVE,2024-11-22 18:30:00,2024-11-22 18:30:00
700000543,300000543,4490462.45,CNY,NET60,HIGH,58.52,0,N,2025-03-23 02:58:00,2025-03-23 02:58:00,,ACTIVE,2025-03-23 02:58:00,2025-03-23 02:58:00
700000544,300000544,128383.66,CNY,NET60,MEDIUM,43.35,0,N,2024-03-26 09:49:00,2024-03-26 09:49:00,,ACTIVE,2024-03-26 09:49:00,2024-03-26 09:49:00
700000545,300000545,888911.28,CNY,NET60,LOW,46.13,15,N,2025-12-01 09:55:00,2025-12-01 09:55:00,,ACTIVE,2025-12-01 09:55:00,2025-12-01 09:55:00
700000546,300000546,3012249.12,CNY,NET30,LOW,74.43,0,N,2025-10-01 13:28:00,2025-10-01 13:28:00,,ACTIVE,2025-10-01 13:28:00,2025-10-01 13:28:00
700000547,300000547,4051410.59,CNY,NET60,MEDIUM,51.73,30,N,2026-01-22 10:17:00,2026-01-22 10:17:00,,ACTIVE,2026-01-22 10:17:00,2026-01-22 10:17:00
700000548,300000548,1914894.4,CNY,PREPAID,HIGH,23.14,0,N,2025-09-15 11:10:00,2025-09-15 11:10:00,,ACTIVE,2025-09-15 11:10:00,2025-09-15 11:10:00
700000549,300000549,366887.23,CNY,PREPAID,LOW,79.42,0,N,2026-03-25 11:57:00,2026-03-25 11:57:00,,ACTIVE,2026-03-25 11:57:00,2026-03-25 11:57:00
700000550,300000550,120480.76,CNY,NET30,LOW,93.41,0,N,2024-07-06 07:32:00,2024-07-06 07:32:00,,ACTIVE,2024-07-06 07:32:00,2024-07-06 07:32:00
700000551,300000551,4297242.79,CNY,NET30,HIGH,53.7,30,N,2024-06-14 13:43:00,2024-06-14 13:43:00,,ACTIVE,2024-06-14 13:43:00,2024-06-14 13:43:00
700000552,300000552,1736560.12,CNY,PREPAID,LOW,65.76,15,N,2023-12-15 14:16:00,2023-12-15 14:16:00,,ACTIVE,2023-12-15 14:16:00,2023-12-15 14:16:00
700000553,300000553,199348.17,CNY,PREPAID,MEDIUM,92.79,0,N,2025-01-17 11:09:00,2025-01-17 11:09:00,,ACTIVE,2025-01-17 11:09:00,2025-01-17 11:09:00
700000554,300000554,561030.87,CNY,NET90,MEDIUM,88.43,0,N,2024-01-03 07:06:00,2024-01-03 07:06:00,,ACTIVE,2024-01-03 07:06:00,2024-01-03 07:06:00
700000555,300000555,739630.65,CNY,NET30,LOW,57.96,15,N,2026-03-24 04:07:00,2026-03-24 04:07:00,,ACTIVE,2026-03-24 04:07:00,2026-03-24 04:07:00
700000556,300000556,1806805.71,CNY,PREPAID,LOW,48.98,0,N,2026-03-04 06:22:00,2026-03-04 06:22:00,,ACTIVE,2026-03-04 06:22:00,2026-03-04 06:22:00
700000557,300000557,138532.58,CNY,NET30,MEDIUM,46.86,0,N,2023-10-24 00:06:00,2023-10-24 00:06:00,,ACTIVE,2023-10-24 00:06:00,2023-10-24 00:06:00
700000558,300000558,17051175.1,CNY,NET30,MEDIUM,62.02,0,N,2025-01-29 17:47:00,2025-01-29 17:47:00,,ACTIVE,2025-01-29 17:47:00,2025-01-29 17:47:00
700000559,300000559,756056.17,CNY,NET30,LOW,81.93,0,N,2026-03-14 15:14:00,2026-03-14 15:14:00,,ACTIVE,2026-03-14 15:14:00,2026-03-14 15:14:00
700000560,300000560,2224259.27,CNY,PREPAID,LOW,74.39,0,N,2025-10-26 00:09:00,2025-10-26 00:09:00,,ACTIVE,2025-10-26 00:09:00,2025-10-26 00:09:00
700000561,300000561,289928.47,CNY,NET30,MEDIUM,66.16,15,N,2026-02-11 06:36:00,2026-02-11 06:36:00,,ACTIVE,2026-02-11 06:36:00,2026-02-11 06:36:00
700000562,300000562,6947114.19,CNY,NET30,MEDIUM,91.83,0,N,2025-11-19 13:18:00,2025-11-19 13:18:00,,ACTIVE,2025-11-19 13:18:00,2025-11-19 13:18:00
700000563,300000563,798348.75,CNY,NET30,LOW,83.99,0,N,2025-05-26 13:15:00,2025-05-26 13:15:00,,ACTIVE,2025-05-26 13:15:00,2025-05-26 13:15:00
700000564,300000564,11597944.96,CNY,NET30,MEDIUM,80.97,30,N,2024-08-22 08:30:00,2024-08-22 08:30:00,,ACTIVE,2024-08-22 08:30:00,2024-08-22 08:30:00
700000565,300000565,4900351.54,CNY,NET30,MEDIUM,85.65,0,N,2024-05-15 13:12:00,2024-05-15 13:12:00,,ACTIVE,2024-05-15 13:12:00,2024-05-15 13:12:00
700000566,300000566,134432.45,CNY,NET30,LOW,69.18,0,N,2024-10-23 17:51:00,2024-10-23 17:51:00,,ACTIVE,2024-10-23 17:51:00,2024-10-23 17:51:00
700000567,300000567,9447446.47,CNY,PREPAID,LOW,89.55,15,N,2023-11-02 04:46:00,2023-11-02 04:46:00,,ACTIVE,2023-11-02 04:46:00,2023-11-02 04:46:00
700000568,300000568,716867.7,CNY,NET30,LOW,61.5,0,N,2024-07-11 04:56:00,2024-07-11 04:56:00,,ACTIVE,2024-07-11 04:56:00,2024-07-11 04:56:00
700000569,300000569,120666.4,CNY,NET60,LOW,76.32,0,N,2025-11-05 02:43:00,2025-11-05 02:43:00,,ACTIVE,2025-11-05 02:43:00,2025-11-05 02:43:00
700000570,300000570,19396016.55,CNY,NET90,LOW,87.58,0,N,2025-07-12 20:20:00,2025-07-12 20:20:00,,ACTIVE,2025-07-12 20:20:00,2025-07-12 20:20:00
700000571,300000571,1885552.54,CNY,NET30,LOW,63.86,0,N,2024-06-13 07:39:00,2024-06-13 07:39:00,,ACTIVE,2024-06-13 07:39:00,2024-06-13 07:39:00
700000572,300000572,774631.2,CNY,NET30,LOW,42.19,15,N,2024-01-08 03:54:00,2024-01-08 03:54:00,,ACTIVE,2024-01-08 03:54:00,2024-01-08 03:54:00
700000573,300000573,2434355.73,CNY,PREPAID,MEDIUM,77.57,0,N,2025-09-26 23:20:00,2025-09-26 23:20:00,,ACTIVE,2025-09-26 23:20:00,2025-09-26 23:20:00
700000574,300000574,2407218.8,CNY,NET90,LOW,69.6,0,N,2023-10-28 06:19:00,2023-10-28 06:19:00,,ACTIVE,2023-10-28 06:19:00,2023-10-28 06:19:00
700000575,300000575,1063709.32,CNY,NET90,LOW,50.44,0,N,2025-09-04 15:06:00,2025-09-04 15:06:00,,ACTIVE,2025-09-04 15:06:00,2025-09-04 15:06:00
700000576,300000576,4380037.96,CNY,NET60,LOW,80.5,0,N,2024-07-26 02:35:00,2024-07-26 02:35:00,,ACTIVE,2024-07-26 02:35:00,2024-07-26 02:35:00
700000577,300000577,394944.16,CNY,PREPAID,MEDIUM,41.14,30,N,2026-03-04 08:46:00,2026-03-04 08:46:00,,ACTIVE,2026-03-04 08:46:00,2026-03-04 08:46:00
700000578,300000578,1308161.79,CNY,NET30,LOW,78.13,0,N,2025-02-27 00:44:00,2025-02-27 00:44:00,,ACTIVE,2025-02-27 00:44:00,2025-02-27 00:44:00
700000579,300000579,13865943.94,CNY,NET30,HIGH,13.23,0,N,2025-12-13 04:46:00,2025-12-13 04:46:00,,ACTIVE,2025-12-13 04:46:00,2025-12-13 04:46:00
700000580,300000580,197930.99,CNY,NET60,MEDIUM,51.84,15,N,2025-04-02 21:14:00,2025-04-02 21:14:00,,ACTIVE,2025-04-02 21:14:00,2025-04-02 21:14:00
700000581,300000581,3921521.37,CNY,NET60,MEDIUM,80.29,0,N,2024-05-02 05:40:00,2024-05-02 05:40:00,,ACTIVE,2024-05-02 05:40:00,2024-05-02 05:40:00
700000582,300000582,10327354.28,CNY,NET60,MEDIUM,78.9,0,N,2024-08-20 01:17:00,2024-08-20 01:17:00,,ACTIVE,2024-08-20 01:17:00,2024-08-20 01:17:00
700000583,300000583,51886.77,CNY,NET60,LOW,57.98,0,N,2024-10-10 15:59:00,2024-10-10 15:59:00,,ACTIVE,2024-10-10 15:59:00,2024-10-10 15:59:00
700000584,300000584,224273.33,CNY,PREPAID,LOW,42.13,30,N,2025-04-11 20:05:00,2025-04-11 20:05:00,,ACTIVE,2025-04-11 20:05:00,2025-04-11 20:05:00
700000585,300000585,10485402.66,CNY,PREPAID,LOW,53.17,15,N,2024-11-06 17:22:00,2024-11-06 17:22:00,,ACTIVE,2024-11-06 17:22:00,2024-11-06 17:22:00
