cust_account_id,party_id,account_number,account_name,customer_class_code,credit_classification,payment_term_code,sales_channel_code,region_code,account_status,open_date,created_date,last_update_date
300000418,100000418,CUST300000418,深圳远辰供应链有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-12-12 06:13:00,2025-12-12 06:13:00,2025-12-12 06:13:00
300000419,100000419,CUST300000419,苏州融信电子有限公司,STANDARD,MEDIUM,NET30,PARTNER,深圳,ACTIVE,2023-11-25 10:51:00,2023-11-25 10:51:00,2023-11-25 10:51:00
300000420,100000420,CUST300000420,深圳嘉禾电子制造有限公司,STANDARD,LOW,NET60,DIRECT,上海,ACTIVE,2026-02-14 04:51:00,2026-02-14 04:51:00,2026-02-14 04:51:00
300000421,100000421,CUST300000421,苏州明川科技科技有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2024-03-22 08:08:00,2024-03-22 08:08:00,2024-03-22 08:08:00
300000422,100000422,CUST300000422,北京华盛贸易科技有限公司,STANDARD,MEDIUM,NET30,ONLINE,杭州,ACTIVE,2024-09-25 06:29:00,2024-09-25 06:29:00,2024-09-25 06:29:00
300000423,100000423,CUST300000423,深圳恒越材料科技有限公司,STANDARD,HIGH,NET30,DIRECT,深圳,ACTIVE,2023-10-25 19:42:00,2023-10-25 19:42:00,2023-10-25 19:42:00
300000424,100000424,CUST300000424,北京恒越科技有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-03-21 19:55:00,2025-03-21 19:55:00,2025-03-21 19:55:00
300000425,100000425,CUST300000425,北京云启医疗有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2026-03-19 11:07:00,2026-03-19 11:07:00,2026-03-19 11:07:00
300000426,100000426,CUST300000426,杭州嘉禾物流贸易有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-12-06 08:40:00,2024-12-06 08:40:00,2024-12-06 08:40:00
300000427,100000427,CUST300000427,周杰,STANDARD,LOW,PREPAID,ONLINE,上海,ACTIVE,2025-09-05 03:01:00,2025-09-05 03:01:00,2025-09-05 03:01:00
300000428,100000428,CUST300000428,孙超,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-04-10 02:54:00,2024-04-10 02:54:00,2024-04-10 02:54:00
300000429,100000429,CUST300000429,深圳嘉禾供应链科技有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,杭州,ACTIVE,2025-11-16 13:42:00,2025-11-16 13:42:00,2025-11-16 13:42:00
300000430,100000430,CUST300000430,北京明川科技科技有限公司,STANDARD,MEDIUM,NET30,PARTNER,苏州,ACTIVE,2024-12-20 13:50:00,2024-12-20 13:50:00,2024-12-20 13:50:00
300000431,100000431,CUST300000431,北京远辰电子贸易有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-07-04 02:52:00,2024-07-04 02:52:00,2024-07-04 02:52:00
300000432,100000432,CUST300000432,上海云启制造有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-08-14 11:05:00,2025-08-14 11:05:00,2025-08-14 11:05:00
300000433,100000433,CUST300000433,北京智联供应链供应链有限公司,STANDARD,LOW,PREPAID,DIRECT,苏州,ACTIVE,2024-03-01 08:53:00,2024-03-01 08:53:00,2024-03-01 08:53:00
300000434,100000434,CUST300000434,苏州智联材料科技有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-06-18 18:55:00,2024-06-18 18:55:00,2024-06-18 18:55:00
300000435,100000435,CUST300000435,深圳智联贸易制造有限公司,STANDARD,LOW,NET60,ONLINE,苏州,ACTIVE,2024-04-24 18:16:00,2024-04-24 18:16:00,2024-04-24 18:16:00
300000436,100000436,CUST300000436,胡敏勇,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2023-11-04 19:20:00,2023-11-04 19:20:00,2023-11-04 19:20:00
300000437,100000437,CUST300000437,上海云启贸易制造有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2024-06-04 09:34:00,2024-06-04 09:34:00,2024-06-04 09:34:00
300000438,100000438,CUST300000438,北京智联医疗供应链有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-12-14 21:19:00,2025-12-14 21:19:00,2025-12-14 21:19:00
300000439,100000439,CUST300000439,杭州嘉禾材料贸易有限公司,STANDARD,LOW,PREPAID,DIRECT,杭州,ACTIVE,2024-12-10 10:02:00,2024-12-10 10:02:00,2024-12-10 10:02:00
300000440,100000440,CUST300000440,深圳智联科技有限公司,STANDARD,LOW,NET90,ONLINE,苏州,ACTIVE,2024-08-22 10:45:00,2024-08-22 10:45:00,2024-08-22 10:45:00
300000441,100000441,CUST300000441,北京嘉禾电子科技有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-10-19 13:47:00,2025-10-19 13:47:00,2025-10-19 13:47:00
300000442,100000442,CUST300000442,陈雪,STANDARD,MEDIUM,NET60,PARTNER,杭州,ACTIVE,2024-09-28 16:14:00,2024-09-28 16:14:00,2024-09-28 16:14:00
300000443,100000443,CUST300000443,上海明川电子科技有限公司,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2025-03-25 17:35:00,2025-03-25 17:35:00,2025-03-25 17:35:00
300000444,100000444,CUST300000444,杭州启元科技科技有限公司,STANDARD,LOW,PREPAID,DIRECT,上海,ACTIVE,2024-11-20 04:22:00,2024-11-20 04:22:00,2024-11-20 04:22:00
300000445,100000445,CUST300000445,深圳嘉禾科技制造有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2024-11-22 17:55:00,2024-11-22 17:55:00,2024-11-22 17:55:00
300000446,100000446,CUST300000446,苏州智联电子贸易有限公司,STANDARD,MEDIUM,NET90,ONLINE,上海,ACTIVE,2024-03-21 08:33:00,2024-03-21 08:33:00,2024-03-21 08:33:00
300000447,100000447,CUST300000447,深圳融信医疗贸易有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-12-03 18:09:00,2025-12-03 18:09:00,2025-12-03 18:09:00
300000448,100000448,CUST300000448,杭州安拓贸易科技有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2025-12-15 06:43:00,2025-12-15 06:43:00,2025-12-15 06:43:00
300000449,100000449,CUST300000449,吴斌雪,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2026-03-09 14:59:00,2026-03-09 14:59:00,2026-03-09 14:59:00
300000450,100000450,CUST300000450,北京启元医疗制造有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,北京,ACTIVE,2026-02-10 11:41:00,2026-02-10 11:41:00,2026-02-10 11:41:00
300000451,100000451,CUST300000451,深圳嘉禾贸易贸易有限公司,STANDARD,HIGH,NET60,DIRECT,深圳,ACTIVE,2025-05-23 21:44:00,2025-05-23 21:44:00,2025-05-23 21:44:00
300000452,100000452,CUST300000452,北京安拓电子贸易有限公司,STANDARD,LOW,NET60,PARTNER,上海,ACTIVE,2024-01-29 00:30:00,2024-01-29 00:30:00,2024-01-29 00:30:00
300000453,100000453,CUST300000453,深圳安拓科技科技有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2025-12-13 13:47:00,2025-12-13 13:47:00,2025-12-13 13:47:00
300000454,100000454,CUST300000454,北京华盛供应链供应链有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2023-10-22 05:19:00,2023-10-22 05:19:00,2023-10-22 05:19:00
300000455,100000455,CUST300000455,苏州明川电子制造有限公司,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2026-02-04 09:43:00,2026-02-04 09:43:00,2026-02-04 09:43:00
300000456,100000456,CUST300000456,北京明川科技科技有限公司,STANDARD,HIGH,NET30,ONLINE,杭州,ACTIVE,2024-08-18 15:45:00,2024-08-18 15:45:00,2024-08-18 15:45:00
300000457,100000457,CUST300000457,杭州嘉禾贸易制造有限公司,STANDARD,MEDIUM,NET30,ONLINE,苏州,ACTIVE,2024-10-31 01:21:00,2024-10-31 01:21:00,2024-10-31 01:21:00
300000458,100000458,CUST300000458,北京恒越科技科技有限公司,STANDARD,HIGH,NET90,ONLINE,深圳,ACTIVE,2024-11-30 06:00:00,2024-11-30 06:00:00,2024-11-30 06:00:00
300000459,100000459,CUST300000459,苏州安拓材料制造有限公司,STANDARD,HIGH,NET30,ONLINE,苏州,ACTIVE,2024-12-16 23:08:00,2024-12-16 23:08:00,2024-12-16 23:08:00
300000460,100000460,CUST300000460,杭州恒越材料有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2025-09-13 11:20:00,2025-09-13 11:20:00,2025-09-13 11:20:00
300000461,100000461,CUST300000461,深圳华盛贸易贸易有限公司,STANDARD,LOW,NET60,PARTNER,北京,ACTIVE,2026-03-22 08:01:00,2026-03-22 08:01:00,2026-03-22 08:01:00
300000462,100000462,CUST300000462,李涛琳,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2024-05-23 23:57:00,2024-05-23 23:57:00,2024-05-23 23:57:00
300000463,100000463,CUST300000463,深圳启元供应链有限公司,STANDARD,LOW,NET60,ONLINE,苏州,ACTIVE,2025-12-20 15:02:00,2025-12-20 15:02:00,2025-12-20 15:02:00
300000464,100000464,CUST300000464,杭州启元医疗有限公司,STANDARD,LOW,NET60,ONLINE,北京,ACTIVE,2023-10-16 10:54:00,2023-10-16 10:54:00,2023-10-16 10:54:00
300000465,100000465,CUST300000465,王斌敏,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-09-20 05:04:00,2024-09-20 05:04:00,2024-09-20 05:04:00
300000466,100000466,CUST300000466,深圳恒越电子制造有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2024-05-09 07:13:00,2024-05-09 07:13:00,2024-05-09 07:13:00
300000467,100000467,CUST300000467,上海嘉禾电子有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-12-14 08:59:00,2025-12-14 08:59:00,2025-12-14 08:59:00
300000468,100000468,CUST300000468,上海安拓电子供应链有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2024-05-26 16:50:00,2024-05-26 16:50:00,2024-05-26 16:50:00
300000469,100000469,CUST300000469,深圳安拓物流供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2026-03-19 05:41:00,2026-03-19 05:41:00,2026-03-19 05:41:00
300000470,100000470,CUST300000470,上海嘉禾贸易贸易有限公司,STANDARD,LOW,NET90,ONLINE,深圳,ACTIVE,2024-03-24 05:39:00,2024-03-24 05:39:00,2024-03-24 05:39:00
300000471,100000471,CUST300000471,上海远辰医疗科技有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2023-12-02 11:56:00,2023-12-02 11:56:00,2023-12-02 11:56:00
300000472,100000472,CUST300000472,杭州智联物流有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2026-01-15 09:12:00,2026-01-15 09:12:00,2026-01-15 09:12:00
300000473,100000473,CUST300000473,苏州嘉禾供应链科技有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-06-24 02:54:00,2024-06-24 02:54:00,2024-06-24 02:54:00
300000474,100000474,CUST300000474,杭州华盛材料贸易有限公司,STANDARD,LOW,NET90,PARTNER,上海,ACTIVE,2025-01-05 10:20:00,2025-01-05 10:20:00,2025-01-05 10:20:00
300000475,100000475,CUST300000475,苏州启元物流制造有限公司,STANDARD,LOW,NET60,ONLINE,杭州,ACTIVE,2025-07-26 07:01:00,2025-07-26 07:01:00,2025-07-26 07:01:00
300000476,100000476,CUST300000476,苏州云启制造科技有限公司,STANDARD,LOW,PREPAID,PARTNER,苏州,ACTIVE,2026-01-15 05:03:00,2026-01-15 05:03:00,2026-01-15 05:03:00
300000477,100000477,CUST300000477,深圳明川科技供应链有限公司,STANDARD,LOW,NET60,PARTNER,苏州,ACTIVE,2023-11-11 16:59:00,2023-11-11 16:59:00,2023-11-11 16:59:00
300000478,100000478,CUST300000478,北京融信制造有限公司,STANDARD,LOW,NET30,ONLINE,上海,ACTIVE,2025-01-07 22:45:00,2025-01-07 22:45:00,2025-01-07 22:45:00
300000479,100000479,CUST300000479,杭州安拓制造制造有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2024-07-18 11:30:00,2024-07-18 11:30:00,2024-07-18 11:30:00
300000480,100000480,CUST300000480,苏州融信医疗科技有限公司,STANDARD,LOW,PREPAID,ONLINE,苏州,ACTIVE,2025-02-03 01:21:00,2025-02-03 01:21:00,2025-02-03 01:21:00
300000481,100000481,CUST300000481,赵雪,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2025-06-27 15:23:00,2025-06-27 15:23:00,2025-06-27 15:23:00
300000482,100000482,CUST300000482,北京融信科技制造有限公司,STANDARD,LOW,PREPAID,ONLINE,苏州,ACTIVE,2025-07-05 05:47:00,2025-07-05 05:47:00,2025-07-05 05:47:00
300000483,100000483,CUST300000483,上海安拓物流贸易有限公司,STANDARD,MEDIUM,NET90,PARTNER,上海,ACTIVE,2024-12-07 00:01:00,2024-12-07 00:01:00,2024-12-07 00:01:00
300000484,100000484,CUST300000484,苏州启元医疗贸易有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2023-11-14 18:32:00,2023-11-14 18:32:00,2023-11-14 18:32:00
300000485,100000485,CUST300000485,上海融信贸易有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-11-20 16:20:00,2025-11-20 16:20:00,2025-11-20 16:20:00
300000486,100000486,CUST300000486,苏州启元科技制造有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2026-01-10 07:32:00,2026-01-10 07:32:00,2026-01-10 07:32:00
300000487,100000487,CUST300000487,苏州华盛贸易制造有限公司,STANDARD,HIGH,NET90,ONLINE,苏州,ACTIVE,2025-10-17 12:58:00,2025-10-17 12:58:00,2025-10-17 12:58:00
300000488,100000488,CUST300000488,陈艳,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-11-26 07:09:00,2025-11-26 07:09:00,2025-11-26 07:09:00
300000489,100000489,CUST300000489,苏州明川供应链供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,北京,ACTIVE,2024-10-29 21:02:00,2024-10-29 21:02:00,2024-10-29 21:02:00
300000490,100000490,CUST300000490,杭州华盛医疗制造有限公司,STANDARD,LOW,NET30,DIRECT,深圳,ACTIVE,2025-10-30 05:29:00,2025-10-30 05:29:00,2025-10-30 05:29:00
300000491,100000491,CUST300000491,深圳智联科技科技有限公司,STANDARD,HIGH,NET30,PARTNER,杭州,ACTIVE,2025-04-02 19:35:00,2025-04-02 19:35:00,2025-04-02 19:35:00
300000492,100000492,CUST300000492,北京安拓物流制造有限公司,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2024-08-04 07:55:00,2024-08-04 07:55:00,2024-08-04 07:55:00
300000493,100000493,CUST300000493,苏州云启物流制造有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-03-08 00:47:00,2024-03-08 00:47:00,2024-03-08 00:47:00
300000494,100000494,CUST300000494,苏州华盛电子科技有限公司,STANDARD,LOW,NET30,DIRECT,杭州,ACTIVE,2024-10-26 18:59:00,2024-10-26 18:59:00,2024-10-26 18:59:00
300000495,100000495,CUST300000495,苏州明川电子供应链有限公司,STANDARD,MEDIUM,NET60,PARTNER,北京,ACTIVE,2025-06-18 00:18:00,2025-06-18 00:18:00,2025-06-18 00:18:00
300000496,100000496,CUST300000496,苏州云启物流有限公司,STANDARD,HIGH,NET30,PARTNER,上海,ACTIVE,2024-05-23 03:58:00,2024-05-23 03:58:00,2024-05-23 03:58:00
300000497,100000497,CUST300000497,苏州远辰供应链有限公司,STANDARD,HIGH,NET60,ONLINE,杭州,ACTIVE,2024-09-05 04:47:00,2024-09-05 04:47:00,2024-09-05 04:47:00
300000498,100000498,CUST300000498,杭州启元材料供应链有限公司,STANDARD,MEDIUM,PREPAID,PARTNER,北京,ACTIVE,2025-06-01 20:46:00,2025-06-01 20:46:00,2025-06-01 20:46:00
300000499,100000499,CUST300000499,北京远辰材料供应链有限公司,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2025-08-22 10:57:00,2025-08-22 10:57:00,2025-08-22 10:57:00
300000500,100000500,CUST300000500,杭州恒越科技制造有限公司,STANDARD,LOW,NET60,DIRECT,杭州,ACTIVE,2024-01-22 03:53:00,2024-01-22 03:53:00,2024-01-22 03:53:00
300000501,100000501,CUST300000501,上海明川科技贸易有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2025-02-18 01:46:00,2025-02-18 01:46:00,2025-02-18 01:46:00
300000502,100000502,CUST300000502,北京安拓科技科技有限公司,STANDARD,LOW,NET90,PARTNER,深圳,ACTIVE,2024-02-22 20:08:00,2024-02-22 20:08:00,2024-02-22 20:08:00
300000503,100000503,CUST300000503,陈静,STANDARD,MEDIUM,NET30,PARTNER,杭州,ACTIVE,2025-01-19 07:13:00,2025-01-19 07:13:00,2025-01-19 07:13:00
300000504,100000504,CUST300000504,北京启元供应链供应链有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-02-08 06:15:00,2024-02-08 06:15:00,2024-02-08 06:15:00
300000505,100000505,CUST300000505,深圳明川制造科技有限公司,STANDARD,MEDIUM,NET90,PARTNER,北京,ACTIVE,2025-02-11 04:07:00,2025-02-11 04:07:00,2025-02-11 04:07:00
300000506,100000506,CUST300000506,深圳启元供应链贸易有限公司,STANDARD,MEDIUM,NET30,DIRECT,上海,ACTIVE,2025-08-01 13:31:00,2025-08-01 13:31:00,2025-08-01 13:31:00
300000507,100000507,CUST300000507,深圳云启物流供应链有限公司,STANDARD,LOW,NET60,ONLINE,上海,ACTIVE,2025-01-26 12:00:00,2025-01-26 12:00:00,2025-01-26 12:00:00
300000508,100000508,CUST300000508,上海嘉禾贸易贸易有限公司,STANDARD,LOW,NET30,PARTNER,北京,ACTIVE,2024-02-25 00:06:00,2024-02-25 00:06:00,2024-02-25 00:06:00
300000509,100000509,CUST300000509,深圳融信材料制造有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-06-17 06:04:00,2024-06-17 06:04:00,2024-06-17 06:04:00
300000510,100000510,CUST300000510,杭州明川制造有限公司,STANDARD,MEDIUM,NET60,ONLINE,苏州,ACTIVE,2025-11-21 07:23:00,2025-11-21 07:23:00,2025-11-21 07:23:00
300000511,100000511,CUST300000511,赵涛倩,STANDARD,LOW,NET30,ONLINE,杭州,ACTIVE,2026-02-05 19:28:00,2026-02-05 19:28:00,2026-02-05 19:28:00
300000512,100000512,CUST300000512,上海恒越电子贸易有限公司,STANDARD,MEDIUM,NET60,PARTNER,杭州,ACTIVE,2023-11-21 10:25:00,2023-11-21 10:25:00,2023-11-21 10:25:00
300000513,100000513,CUST300000513,杭州华盛供应链供应链有限公司,STANDARD,LOW,PREPAID,ONLINE,深圳,ACTIVE,2025-09-12 23:23:00,2025-09-12 23:23:00,2025-09-12 23:23:00
300000514,100000514,CUST300000514,吴婷,STANDARD,HIGH,NET30,ONLINE,深圳,ACTIVE,2024-12-20 08:49:00,2024-12-20 08:49:00,2024-12-20 08:49:00
300000515,100000515,CUST300000515,深圳云启材料有限公司,STANDARD,LOW,PREPAID,ONLINE,上海,ACTIVE,2024-03-05 23:39:00,2024-03-05 23:39:00,2024-03-05 23:39:00
300000516,100000516,CUST300000516,上海远辰医疗有限公司,STANDARD,LOW,NET30,PARTNER,深圳,ACTIVE,2025-02-04 18:20:00,2025-02-04 18:20:00,2025-02-04 18:20:00
300000517,100000517,CUST300000517,杭州明川制造制造有限公司,STANDARD,LOW,NET90,ONLINE,深圳,ACTIVE,2025-03-12 09:55:00,2025-03-12 09:55:00,2025-03-12 09:55:00
300000518,100000518,CUST300000518,杭州华盛贸易供应链有限公司,STANDARD,LOW,NET60,PARTNER,杭州,ACTIVE,2025-07-08 01:32:00,2025-07-08 01:32:00,2025-07-08 01:32:00
300000519,100000519,CUST300000519,上海嘉禾物流制造有限公司,STANDARD,LOW,NET30,PARTNER,苏州,ACTIVE,2024-09-12 00:10:00,2024-09-12 00:10:00,2024-09-12 00:10:00
300000520,100000520,CUST300000520,苏州恒越物流贸易有限公司,STANDARD,HIGH,NET60,DIRECT,苏州,ACTIVE,2023-10-22 23:50:00,2023-10-22 23:50:00,2023-10-22 23:50:00
300000521,100000521,CUST300000521,上海安拓物流供应链有限公司,STANDARD,LOW,NET30,PARTNER,杭州,ACTIVE,2024-11-21 02:35:00,2024-11-21 02:35:00,2024-11-21 02:35:00
300000522,100000522,CUST300000522,上海嘉禾制造科技有限公司,STANDARD,LOW,NET60,DIRECT,深圳,ACTIVE,2025-11-06 12:31:00,2025-11-06 12:31:00,2025-11-06 12:31:00
300000523,100000523,CUST300000523,杭州远辰贸易有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2025-02-20 01:47:00,2025-02-20 01:47:00,2025-02-20 01:47:00
300000524,100000524,CUST300000524,北京华盛物流贸易有限公司,STANDARD,LOW,PREPAID,ONLINE,北京,ACTIVE,2025-09-29 16:37:00,2025-09-29 16:37:00,2025-09-29 16:37:00
300000525,100000525,CUST300000525,杭州智联制造制造有限公司,STANDARD,LOW,NET90,PARTNER,北京,ACTIVE,2025-09-28 18:35:00,2025-09-28 18:35:00,2025-09-28 18:35:00
300000526,100000526,CUST300000526,上海智联材料有限公司,STANDARD,LOW,NET90,ONLINE,北京,ACTIVE,2025-07-09 00:20:00,2025-07-09 00:20:00,2025-07-09 00:20:00
300000527,100000527,CUST300000527,北京明川制造有限公司,STANDARD,LOW,NET30,DIRECT,上海,ACTIVE,2024-07-09 00:05:00,2024-07-09 00:05:00,2024-07-09 00:05:00
300000528,100000528,CUST300000528,苏州云启医疗科技有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2024-06-17 22:22:00,2024-06-17 22:22:00,2024-06-17 22:22:00
300000529,100000529,CUST300000529,北京华盛供应链贸易有限公司,STANDARD,LOW,NET60,ONLINE,深圳,ACTIVE,2025-10-31 04:14:00,2025-10-31 04:14:00,2025-10-31 04:14:00
300000530,100000530,CUST300000530,深圳智联电子科技有限公司,STANDARD,LOW,NET60,DIRECT,苏州,ACTIVE,2026-02-08 12:24:00,2026-02-08 12:24:00,2026-02-08 12:24:00
300000531,100000531,CUST300000531,北京嘉禾科技供应链有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2024-06-18 13:54:00,2024-06-18 13:54:00,2024-06-18 13:54:00
300000532,100000532,CUST300000532,北京安拓科技制造有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2024-02-29 08:47:00,2024-02-29 08:47:00,2024-02-29 08:47:00
300000533,100000533,CUST300000533,上海恒越医疗制造有限公司,STANDARD,MEDIUM,PREPAID,DIRECT,北京,ACTIVE,2024-06-29 05:50:00,2024-06-29 05:50:00,2024-06-29 05:50:00
300000534,100000534,CUST300000534,上海明川电子供应链有限公司,STANDARD,LOW,NET30,ONLINE,深圳,ACTIVE,2024-02-04 00:35:00,2024-02-04 00:35:00,2024-02-04 00:35:00
300000535,100000535,CUST300000535,上海智联供应链供应链有限公司,STANDARD,LOW,NET60,DIRECT,北京,ACTIVE,2025-02-14 15:00:00,2025-02-14 15:00:00,2025-02-14 15:00:00
300000536,100000536,CUST300000536,杭州华盛电子贸易有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2025-10-11 05:20:00,2025-10-11 05:20:00,2025-10-11 05:20:00
300000537,100000537,CUST300000537,杭州远辰材料科技有限公司,STANDARD,LOW,NET90,PARTNER,苏州,ACTIVE,2024-12-13 09:45:00,2024-12-13 09:45:00,2024-12-13 09:45:00
300000538,100000538,CUST300000538,深圳云启科技供应链有限公司,STANDARD,MEDIUM,NET30,ONLINE,北京,ACTIVE,2025-07-07 01:26:00,2025-07-07 01:26:00,2025-07-07 01:26:00
300000539,100000539,CUST300000539,上海安拓物流有限公司,STANDARD,LOW,NET30,DIRECT,苏州,ACTIVE,2025-03-20 10:18:00,2025-03-20 10:18:00,2025-03-20 10:18:00
300000540,100000540,CUST300000540,苏州启元材料制造有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,苏州,ACTIVE,2024-02-10 19:51:00,2024-02-10 19:51:00,2024-02-10 19:51:00
300000541,100000541,CUST300000541,北京启元制造科技有限公司,STANDARD,LOW,NET30,ONLINE,苏州,ACTIVE,2026-03-02 17:23:00,2026-03-02 17:23:00,2026-03-02 17:23:00
300000542,100000542,CUST300000542,上海恒越贸易供应链有限公司,STANDARD,MEDIUM,NET30,PARTNER,北京,ACTIVE,2024-11-22 18:30:00,2024-11-22 18:30:00,2024-11-22 18:30:00
300000543,100000543,CUST300000543,苏州安拓材料贸易有限公司,STANDARD,HIGH,NET60,PARTNER,深圳,ACTIVE,2025-03-23 02:58:00,2025-03-23 02:58:00,2025-03-23 02:58:00
300000544,100000544,CUST300000544,上海嘉禾供应链制造有限公司,STANDARD,MEDIUM,NET60,ONLINE,杭州,ACTIVE,2024-03-26 09:49:00,2024-03-26 09:49:00,2024-03-26 09:49:00
300000545,100000545,CUST300000545,上海安拓材料有限公司,STANDARD,LOW,NET60,PARTNER,深圳,ACTIVE,2025-12-01 09:55:00,2025-12-01 09:55:00,2025-12-01 09:55:00
300000546,100000546,CUST300000546,杭州华盛材料有限公司,STANDARD,LOW,NET30,ONLINE,北京,ACTIVE,2025-10-01 13:28:00,2025-10-01 13:28:00,2025-10-01 13:28:00
300000547,100000547,CUST300000547,杭州安拓科技制造有限公司,STANDARD,MEDIUM,NET60,ONLINE,上海,ACTIVE,2026-01-22 10:17:00,2026-01-22 10:17:00,2026-01-22 10:17:00
300000548,100000548,CUST300000548,上海安拓电子制造有限公司,STANDARD,HIGH,PREPAID,PARTNER,杭州,ACTIVE,2025-09-15 11:10:00,2025-09-15 11:10:00,2025-09-15 11:10:00
300000549,100000549,CUST300000549,苏州恒越贸易制造有限公司,STANDARD,LOW,PREPAID,PARTNER,北京,ACTIVE,2026-03-25 11:57:00,2026-03-25 11:57:00,2026-03-25 11:57:00
300000550,100000550,CUST300000550,深圳恒越物流供应链有限公司,STANDARD,LOW,NET30,PARTNER,上海,ACTIVE,2024-07-06 07:32:00,2024-07-06 07:32:00,2024-07-06 07:32:00
300000551,100000551,CUST300000551,北京安拓供应链制造有限公司,STANDARD,HIGH,NET30,DIRECT,上海,ACTIVE,2024-06-14 13:43:00,2024-06-14 13:43:00,2024-06-14 13:43:00
300000552,100000552,CUST300000552,杭州融信电子供应链有限公司,STANDARD,LOW,PREPAID,PARTNER,上海,ACTIVE,2023-12-15 14:16:00,2023-12-15 14:16:00,2023-12-15 14:16:00
300000553,100000553,CUST300000553,杭州启元医疗贸易有限公司,STANDARD,MEDIUM,PREPAID,ONLINE,深圳,ACTIVE,2025-01-17 11:09:00,2025-01-17 11:09:00,2025-01-17 11:09:00
300000554,100000554,CUST300000554,北京启元贸易有限公司,STANDARD,MEDIUM,NET90,ONLINE,上海,ACTIVE,2024-01-03 07:06:00,2024-01-03 07:06:00,2024-01-03 07:06:00
300000555,100000555,CUST300000555,深圳远辰贸易供应链有限公司,STANDARD,LOW,NET30,DIRECT,北京,ACTIVE,2026-03-24 04:07:00,2026-03-24 04:07:00,2026-03-24 04:07:00
300000556,100000556,CUST300000556,杭州华盛贸易贸易有限公司,STANDARD,LOW,PREPAID,PARTNER,杭州,ACTIVE,2026-03-04 06:22:00,2026-03-04 06:22:00,2026-03-04 06:22:00
